编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#发展庄园经济的前提条件是当地拥有	丰富廉价的劳动力!@#None!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 丰富 廉价 的 劳动力!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 丰富 廉价 的 劳动力!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 丰富 廉价 的 劳动力!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 丰富 廉价 的 劳动力!@#!@#NN NN NN DEG NN NN VC NN VV VA VA DEC NN!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(发展庄园经济的前提条件,当地拥有丰富廉价的劳动力)!@#指示!@#0_6!@#0-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@# null!@#自定义类别!@#!@#!@#
1-B!@#发展庄园经济的前提条件是当地拥有	知名品牌的农产品!@#None!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 知名 品牌 的 农产品!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 知名 品牌 的 农产品!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 知名 品牌 的 农产品!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 知名 品牌 的 农产品!@#!@#NN NN NN DEG NN NN VC NN VV JJ NN DEG NN!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(发展庄园经济的前提条件,当地拥有知名品牌的农产品)!@#指示!@#0_6!@#0-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
1-C!@#发展庄园经济的前提条件是当地拥有	发达便捷的交通网!@#None!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 发达 便捷 的 交通网!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 发达 便捷 的 交通网!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 发达 便捷 的 交通网!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 发达 便捷 的 交通网!@#!@#NN NN NN DEG NN NN VC NN VV VA VA DEC NN!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(发展庄园经济的前提条件,当地拥有发达便捷的交通网)!@#指示!@#0_6!@#0-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
1-D!@#发展庄园经济的前提条件是当地拥有	高精尖的技术水平!@#None!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 高精尖 的 技术 水平!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 高精尖 的 技术 水平!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 高 精尖 的 技术 水平!@#发展 庄园 经济 的 前提 条件 是 当地 拥有 高 精尖 的 技术 水平!@#!@#NN NN NN DEG NN NN VC NN VV NN DEC NN NN!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(发展庄园经济的前提条件,当地拥有高精尖的技术水平)!@#指示!@#0_6!@#0-12!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
2-A!@#与传统的茶园相比，现代茶庄园的突出优势是	品牌更多，环境更优!@#y!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 品牌 更 多 ， 环境 更 优!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 品牌 更 多 ， 环境 更 优!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 品牌 更 多 ， 环境 更 优!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 品牌 更 多 ， 环境 更 优!@#!@#P NN DEG NN VV PU JJ NN DEG JJ NN VC NN AD VA PU NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(现代茶庄园的突出优势,品牌更多，环境更优)!@#指示!@#0_11!@#0-18!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@# 比较!@#名词短语+动词短语!@#11!@#!@#
2-A-0!@#与传统的茶园相比，现代茶庄园的突出优势是	品牌更多!@#ed-ori!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 品牌 更 多!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 品牌 更 多!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 品牌 更 多!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 品牌 更 多!@#!@#P NN DEG NN VV PU JJ NN DEG JJ NN VC NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(现代茶庄园的突出优势,品牌更多)!@#指示!@#0_11!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
2-A-1!@#与传统的茶园相比，现代茶庄园的突出优势是	环境更优!@#ed-ori!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 环境 更 优!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 环境 更 优!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 环境 更 优!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 环境 更 优!@#!@#P NN DEG NN VV PU JJ NN DEG JJ NN VC NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(现代茶庄园的突出优势,环境更优)!@#指示!@#0_11!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
2-B!@#与传统的茶园相比，现代茶庄园的突出优势是	市场更广，产品价格更低!@#y!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 市场 更 广 ， 产品 价格 更 低!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 市场 更 广 ， 产品 价格 更 低!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 市场 更 广 ， 产品 价格 更 低!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 市场 更 广 ， 产品 价格 更 低!@#!@#P NN DEG NN VV PU JJ NN DEG JJ NN VC NN AD VA PU NN NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_11!@#0-19!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
2-B-0!@#与传统的茶园相比，现代茶庄园的突出优势是	市场更广!@#ed-ori!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 市场 更 广!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 市场 更 广!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 市场 更 广!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 市场 更 广!@#!@#P NN DEG NN VV PU JJ NN DEG JJ NN VC NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_11!@#0-14!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
2-B-1!@#与传统的茶园相比，现代茶庄园的突出优势是	产品价格更低!@#ed-ori!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 产品 价格 更 低!@#与 传统 的 茶园 相比 ， 现代 茶庄园 的 突出 优势 是 产品 价格 更 低!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 产品 价格 更 低!@#与 传统 的 茶园 相比 ， 现代 茶 庄园 的 突出 优势 是 产品 价格 更 低!@#!@#P NN DEG NN VV PU JJ NN DEG JJ NN VC NN NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_11!@#0-15!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
