编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#2002年11月20日9时（北京时间），中国第19次南极科学考察队乘“雪龙号”自上海出发，此时长城站所在地的区时为	19日19时!@#None!@#2002年11月20日9时 （ 北京时间 ） ， 中国 第19次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 19日19时!@#2002年 11月 20日 9时 （ 北京 时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 19日 19时!@#2002年11月20日9时 （ 北京时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 19日 19时!@#2002年 11月 20日 9时 （ 北京时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 19日 19时!@#time PU term PU PU loc num loc NN NN VV PU NN PU P loc VV PU NT loc NN DEG term VC time!@#NT PU NN PU PU NR VV NR NN NN VV PU NN PU P NR VV PU NT NR NN DEG NN VC NT!@#0 24!@#0 18 24!@#5 7 15 19!@#2 22!@#5 7 15!@#6!@#!@#( (IP (NP (NT 2002年11月20日9时)) (NP (PU （) (NN 北京时间) (PU ）)) (PU ，) (IP (NP (NP (NR 中国)) (QP (CD 第19次)) (NP (NP (NR 南极)) (NP (NN 科学) (NN 考察队)))) (VP (VP (VV 乘) (NP (PU “) (NN 雪龙号) (PU ”))) (VP (PP (P 自) (NP (NR 上海))) (VP (VV 出发))))) (PU ，) (IP (NP (NT 此时)) (NP (DNP (NP (NP (NR 长城站)) (NP (NN 所在地))) (DEG 的)) (NP (NN 区时))) (VP (VC 为) (NP (NT 19日19时))))) )!@#!@#!@#!@#指示_0(2002年11月20日9时（北京时间），此时长城站所在地的区时,19日19时)!@#指示!@#0_23!@#0-24!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#时间状语!@#名词短语+动词短语!@#23!@#5-17!@#
1-B!@#2002年11月20日9时（北京时间），中国第19次南极科学考察队乘“雪龙号”自上海出发，此时长城站所在地的区时为	20日5时!@#None!@#2002年11月20日9时 （ 北京时间 ） ， 中国 第19次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 20日5时!@#2002年 11月 20日 9时 （ 北京 时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 20日 5时!@#2002年11月20日9时 （ 北京时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 20日 5时!@#2002年 11月 20日 9时 （ 北京时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 20日 5时!@#time PU term PU PU loc num loc NN NN VV PU NN PU P loc VV PU NT loc NN DEG term VC time!@#NT PU NN PU PU NR VV NR NN NN VV PU NN PU P NR VV PU NT NR NN DEG NN VC CD!@#0 24!@#0 18 24!@#5 7 15 19!@#2 22!@#5 7 15!@#6!@#!@#( (IP (NP (NT 2002年11月20日9时)) (NP (PU （) (NN 北京时间) (PU ）)) (PU ，) (IP (NP (NP (NR 中国)) (QP (CD 第19次)) (NP (NP (NR 南极)) (NP (NN 科学) (NN 考察队)))) (VP (VP (VV 乘) (NP (PU “) (NN 雪龙号) (PU ”))) (VP (PP (P 自) (NP (NR 上海))) (VP (VV 出发))))) (PU ，) (IP (NP (NT 此时)) (NP (DNP (NP (NP (NR 长城站)) (NP (NN 所在地))) (DEG 的)) (NP (NN 区时))) (VP (VC 为) (NP (NT 20日5时))))) )!@#!@#!@#!@#指示_0(2002年11月20日9时（北京时间），此时长城站所在地的区时,20日5时)!@#指示!@#0_23!@#0-24!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#5-17!@#
1-C!@#2002年11月20日9时（北京时间），中国第19次南极科学考察队乘“雪龙号”自上海出发，此时长城站所在地的区时为	19日21时!@#None!@#2002年11月20日9时 （ 北京时间 ） ， 中国 第19次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 19日21时!@#2002年 11月 20日 9时 （ 北京 时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 19日 21时!@#2002年11月20日9时 （ 北京时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 19日 21时!@#2002年 11月 20日 9时 （ 北京时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 19日 21时!@#time PU term PU PU loc num loc NN NN VV PU NN PU P loc VV PU NT loc NN DEG term VC time!@#NT PU NN PU PU NR VV NR NN NN VV PU NN PU P NR VV PU NT NR NN DEG NN VC NT!@#0 24!@#0 18 24!@#5 7 15 19!@#2 22!@#5 7 15!@#6!@#!@#( (IP (NP (NT 2002年11月20日9时)) (NP (PU （) (NN 北京时间) (PU ）)) (PU ，) (IP (NP (NP (NR 中国)) (QP (CD 第19次)) (NP (NP (NR 南极)) (NP (NN 科学) (NN 考察队)))) (VP (VP (VV 乘) (NP (PU “) (NN 雪龙号) (PU ”))) (VP (PP (P 自) (NP (NR 上海))) (VP (VV 出发))))) (PU ，) (IP (NP (NT 此时)) (NP (DNP (NP (NP (NR 长城站)) (NP (NN 所在地))) (DEG 的)) (NP (NN 区时))) (VP (VC 为) (NP (NT 19日21时))))) )!@#!@#!@#!@#指示_0(2002年11月20日9时（北京时间），此时长城站所在地的区时,19日21时)!@#指示!@#0_23!@#0-24!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#5-17!@#
1-D!@#2002年11月20日9时（北京时间），中国第19次南极科学考察队乘“雪龙号”自上海出发，此时长城站所在地的区时为	20日21时!@#None!@#2002年11月20日9时 （ 北京时间 ） ， 中国 第19次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 20日21时!@#2002年 11月 20日 9时 （ 北京 时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 20日 21时!@#2002年11月20日9时 （ 北京时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 20日 21时!@#2002年 11月 20日 9时 （ 北京时间 ） ， 中国 第 19 次 南极 科学 考察队 乘 “ 雪龙号 ” 自 上海 出发 ， 此时 长城站 所在地 的 区时 为 20日 21时!@#time PU term PU PU loc num loc NN NN VV PU NN PU P loc VV PU NT loc NN DEG term VC time!@#NT PU NN PU PU NR VV NR NN NN VV PU NN PU P NR VV PU NT NR NN DEG NN VC CD!@#0 24!@#0 18 24!@#5 7 15 19!@#2 22!@#5 7 15!@#6!@#!@#( (IP (NP (NT 2002年11月20日9时)) (NP (PU （) (NN 北京时间) (PU ）)) (PU ，) (IP (NP (NP (NR 中国)) (QP (CD 第19次)) (NP (NP (NR 南极)) (NP (NN 科学) (NN 考察队)))) (VP (VP (VV 乘) (NP (PU “) (NN 雪龙号) (PU ”))) (VP (PP (P 自) (NP (NR 上海))) (VP (VV 出发))))) (PU ，) (IP (NP (NT 此时)) (NP (DNP (NP (NP (NR 长城站)) (NP (NN 所在地))) (DEG 的)) (NP (NN 区时))) (VP (VC 为) (NP (NT 20日21时))))) )!@#!@#!@#!@#指示_0(2002年11月20日9时（北京时间），此时长城站所在地的区时,20日21时)!@#指示!@#0_23!@#0-24!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#5-17!@#
2-A!@#中山站到南极点的直线距离约为	2070千米!@#None!@#中山站 到 南极点 的 直线 距离 约 为 2070千米!@#中山站 到 南极点 的 直线 距离 约 为 2070 千米!@#中山站 到 南极点 的 直线 距离 约 为 2070 千米!@#中山站 到 南极点 的 直线 距离 约 为 2070 千米!@#loc CC loc DEG NN NN AD VC num!@#NR P NR DEG NN NN AD VC CD!@#!@#!@#0 2!@#!@#!@#8!@#!@#( (IP (NP (DNP (NP (NR 中山站) (CC 到) (NR 南极点)) (DEG 的)) (NP (NN 直线) (NN 距离))) (VP (ADVP (AD 约)) (VP (VC 为) (QP (CD 2070千米))))) )!@#!@#!@#!@#指示_0(中山站到南极点的直线距离,2070千米)!@#指示!@#0_7!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#null!@#名词短语+动词短语!@#7!@#6!@#
2-B!@#中山站到南极点的直线距离约为	2270千米!@#None!@#中山站 到 南极点 的 直线 距离 约 为 2270千米!@#中山站 到 南极点 的 直线 距离 约 为 2270 千米!@#中山站 到 南极点 的 直线 距离 约 为 2270 千米!@#中山站 到 南极点 的 直线 距离 约 为 2270 千米!@#loc CC loc DEG NN NN AD VC num!@#NR P NR DEG NN NN AD VC CD!@#!@#!@#0 2!@#!@#!@#8!@#!@#( (IP (NP (DNP (NP (NR 中山站) (CC 到) (NR 南极点)) (DEG 的)) (NP (NN 直线) (NN 距离))) (VP (ADVP (AD 约)) (VP (VC 为) (QP (CD 2270千米))))) )!@#!@#!@#!@#指示_0(中山站到南极点的直线距离,2270千米)!@#指示!@#0_7!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#6!@#
2-C!@#中山站到南极点的直线距离约为	2570千米!@#None!@#中山站 到 南极点 的 直线 距离 约 为 2570千米!@#中山站 到 南极点 的 直线 距离 约 为 2570 千米!@#中山站 到 南极点 的 直线 距离 约 为 2570 千米!@#中山站 到 南极点 的 直线 距离 约 为 2570 千米!@#loc CC loc DEG NN NN AD VC num!@#NR P NR DEG NN NN AD VC CD!@#!@#!@#0 2!@#!@#!@#8!@#!@#( (IP (NP (DNP (NP (NR 中山站) (CC 到) (NR 南极点)) (DEG 的)) (NP (NN 直线) (NN 距离))) (VP (ADVP (AD 约)) (VP (VC 为) (QP (CD 2570千米))))) )!@#!@#!@#!@#指示_0(中山站到南极点的直线距离,2570千米)!@#指示!@#0_7!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#6!@#
2-D!@#中山站到南极点的直线距离约为	2670千米!@#None!@#中山站 到 南极点 的 直线 距离 约 为 2670千米!@#中山站 到 南极点 的 直线 距离 约 为 2670 千米!@#中山站 到 南极点 的 直线 距离 约 为 2670 千米!@#中山站 到 南极点 的 直线 距离 约 为 2670 千米!@#loc CC loc DEG NN NN AD VC num!@#NR P NR DEG NN NN AD VC CD!@#!@#!@#0 2!@#!@#!@#8!@#!@#( (IP (NP (DNP (NP (NR 中山站) (CC 到) (NR 南极点)) (DEG 的)) (NP (NN 直线) (NN 距离))) (VP (ADVP (AD 约)) (VP (VC 为) (QP (CD 2670千米))))) )!@#!@#!@#!@#指示_0(中山站到南极点的直线距离,2670千米)!@#指示!@#0_7!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#6!@#
3-A!@#与中山站相比，长城站所在地	白昼时间长!@#None!@#与 中山站 相比 ， 长城站 所在地 白昼 时间 长!@#与 中山站 相比 ， 长城站 所在地 白昼 时间 长!@#与 中山站 相比 ， 长城站 所在地 白 昼时间 长!@#与 中山站 相比 ， 长城站 所在地 白昼时间 长!@#P loc VV PU loc NN NN NN VA!@#P NR VV PU NR NN NN NN VA!@#!@#!@#1 4!@#!@#!@#!@#!@#( (IP (IP (VP (PP (P 与) (NP (NR 中山站))) (VP (VV 相比)))) (PU ，) (NP (NP (NR 长城站)) (NP (NN 所在地))) (NP (NN 白昼) (NN 时间)) (VP (VA 长))) )!@#!@#!@#!@#比较_0(长城站所在地,白昼时间,中山站,白昼时间,长)!@#比较!@#0_2-8!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@# 比较!@#名词短语(包括时间/地点短语)!@#!@#!@#
3-B!@#与中山站相比，长城站所在地	自转速度慢!@#None!@#与 中山站 相比 ， 长城站 所在地 自转 速度 慢!@#与 中山站 相比 ， 长城站 所在地 自转 速度 慢!@#与 中山站 相比 ， 长城站 所在地 自转 速度 慢!@#与 中山站 相比 ， 长城站 所在地 自转 速度 慢!@#P loc VV PU loc NN term NN VA!@#P NR VV PU NR NN NN NN VA!@#!@#!@#1 4!@#6 7!@#!@#!@#!@#( (IP (IP (VP (PP (P 与) (NP (NR 中山站))) (VP (VV 相比)))) (PU ，) (NP (NP (NR 长城站)) (NP (NN 所在地))) (NP (NN 自转) (NN 速度)) (VP (VA 慢))) )!@#!@#!@#!@#比较_0(长城站所在地,自转速度,中山站,自转速度,慢)!@#比较!@#0_2-8!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
