编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#图1中	甲的比例尺大于乙!@#None!@#图1 中 甲 的 比例尺 大于 乙!@#图1 中 甲 的 比例尺 大于 乙!@#图1 中 甲 的 比例尺 大于 乙!@#图1 中 甲 的 比例尺 大于 乙!@#!@#NN LC NN DEG NN VV NN!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#比较_0(甲,比例尺,乙,,大于)!@#比较!@#0_5!@#2-6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-1!@#
1-B!@#图1中	道路呈环形-放射状分布!@#None!@#图1 中 道路 呈 环形 - 放射状 分布!@#图1 中 道路 呈 环形 - 放射状 分布!@#图1 中 道路 呈 环形 - 放射 状分布!@#图1 中 道路 呈 环形 - 放射 状分布!@#!@#NN LC NN VV NN PU NN NN!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#分布_0(道路,呈环形-放射状)!@#分布!@#0_3-7!@#2-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-1!@#
1-C!@#图1中	所示地区乙位于丙的西北方向!@#None!@#图1 中 所示 地区 乙 位于 丙 的 西北 方向!@#图1 中 所示 地区 乙 位于 丙 的 西北 方向!@#图1 中 所示 地区 乙 位于 丙 的 西北 方向!@#图1 中 所示 地区 乙 位于 丙 的 西北 方向!@#!@#NN LC VV NN NN VV NN DEG NN NN!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(乙,位于,丙的西北方向)!@#其他陈述!@#0_5!@#4-9!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-3!@#
1-D!@#图1中	路网密度主要受地形影响!@#None!@#图1 中 路网 密度 主要 受 地形 影响!@#图1 中 路网 密度 主要 受 地形 影响!@#图1 中路网 密度 主要 受 地形 影响!@#图1 中路网 密度 主要 受 地形 影响!@#!@#NN LC NN NN AD VV NN NN!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#影响_0(地形,路网,,)!@#影响!@#0_5-7!@#2-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-1 4!@#
2-A!@#文中所示地区的河流	以冰川融水补给为主!@#None!@#文 中 所示 地区 的 河流 以 冰川融水 补给 为主!@#文 中 所示 地区 的 河流 以 冰川融水 补给 为主!@#文 中 所示 地区 的 河流 以 冰川融水 补给 为主!@#文 中 所示 地区 的 河流 以 冰川融水 补给 为主!@#!@#NN LC VV NN DEG NN P NN NN VV!@#!@#!@#0 1 2 3!@#7!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(河流以冰川融水补给为主)!@#其他陈述!@#!@#5-9!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-4!@#
2-B!@#文中所示地区的河流	河道狭窄，滩多流急!@#y!@#文 中 所示 地区 的 河流 河道 狭窄 ， 滩 多 流 急!@#文 中 所示 地区 的 河流 河道 狭窄 ， 滩 多 流 急!@#文 中 所示 地区 的 河流 河道 狭窄 ， 滩多 流急!@#文 中 所示 地区 的 河流 河道 狭窄 ， 滩多 流急!@#!@#NN LC VV NN DEG NN NN VA PU NN VA NN VA!@#!@#!@#0 1 2 3!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(河流河道狭窄，滩多流急)!@#其他陈述!@#!@#5-12!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-4!@#
2-B-0!@#文中所示地区的河流	河道狭窄!@#ed-ori!@#文 中 所示 地区 的 河流 河道 狭窄!@#文 中 所示 地区 的 河流 河道 狭窄!@#文 中 所示 地区 的 河流 河道 狭窄!@#文 中 所示 地区 的 河流 河道 狭窄!@#!@#NN LC VV NN DEG NN NN VA!@#!@#!@#0 1 2 3!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(河流河道狭窄)!@#其他陈述!@#!@#5-7!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-4!@#
2-B-1!@#文中所示地区的河流	滩多流急!@#ed-ori!@#文 中 所示 地区 的 河流 滩 多 流 急!@#文 中 所示 地区 的 河流 滩 多 流 急!@#文 中 所示 地区 的 河流 滩 多 流急!@#文 中 所示 地区 的 河流 滩 多 流急!@#!@#NN LC VV NN DEG NN NN VA NN VA!@#!@#!@#0 1 2 3!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(河流滩多流急)!@#其他陈述!@#!@#5-9!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-4!@#
2-C!@#文中所示地区的河流	可能在7月出现凌汛!@#None!@#文 中 所示 地区 的 河流 可能 在 7月 出现 凌汛!@#文 中 所示 地区 的 河流 可能 在 7月 出现 凌汛!@#文 中 所示 地区 的 河流 可能 在 7月 出现 凌汛!@#文 中 所示 地区 的 河流 可能 在 7月 出现 凌汛!@#!@#NN LC VV NN DEG NN AD P NT VV NN!@#8!@#!@#0 1 2 3!@#10!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(7月,8)!@#时间限定!@#!@#5-10!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-4 6!@#
2-D!@#文中所示地区的河流	春季水位会明显升高!@#None!@#文 中 所示 地区 的 河流 春季 水位 会 明显 升高!@#文 中 所示 地区 的 河流 春季 水位 会 明显 升高!@#文 中 所示 地区 的 河流 春季 水位 会 明显 升高!@#文 中 所示 地区 的 河流 春季 水位 会 明显 升高!@#!@#NN LC VV NN DEG NN NN NN VV AD VV!@#6!@#!@#0 1 2 3!@#!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(春季,6) 变化_1(河流春季水位,,升高)!@#时间限定 变化!@#1_10!@#5-10!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-4!@#
