编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#当美国进行直播时，北京正值	28日凌晨!@#None!@#当 美国 进行 直播 时 ， 北京 正 值 28日凌晨!@#当 美国 进行 直播 时 ， 北京 正 值 28日 凌晨!@#当 美国 进行 直播 时 ， 北京 正 值 28日 凌晨!@#当 美国 进行 直播 时 ， 北京 正 值 28日 凌晨!@#!@#P NR VV NN LC PU NR AD VV CD!@#9!@#!@#1 6!@#!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(28日凌晨,9)!@#时间限定!@#!@#6-9!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-4
1-B!@#当美国进行直播时，北京正值	28日上午!@#None!@#当 美国 进行 直播 时 ， 北京 正 值 28日上午!@#当 美国 进行 直播 时 ， 北京 正 值 28日 上午!@#当 美国 进行 直播 时 ， 北京 正 值 28日 上午!@#当 美国 进行 直播 时 ， 北京 正 值 28日 上午!@#!@#P NR VV NN LC PU NR AD VV CD!@#9!@#!@#1 6!@#!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(28日上午,9)!@#时间限定!@#!@#6-9!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-4
1-C!@#当美国进行直播时，北京正值	27日下午!@#None!@#当 美国 进行 直播 时 ， 北京 正 值 27日下午!@#当 美国 进行 直播 时 ， 北京 正 值 27日 下午!@#当 美国 进行 直播 时 ， 北京 正 值 27日 下午!@#当 美国 进行 直播 时 ， 北京 正 值 27日 下午!@#!@#P NR VV NN LC PU NR AD VV CD!@#9!@#!@#1 6!@#!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(27日下午,9)!@#时间限定!@#!@#6-9!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-4
1-D!@#当美国进行直播时，北京正值	27日晚上!@#None!@#当 美国 进行 直播 时 ， 北京 正 值 27日晚上!@#当 美国 进行 直播 时 ， 北京 正 值 27日 晚上!@#当 美国 进行 直播 时 ， 北京 正 值 27日 晚上!@#当 美国 进行 直播 时 ， 北京 正 值 27日 晚上!@#!@#P NR VV NN LC PU NR AD VV CD!@#9!@#!@#1 6!@#!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(27日晚上,9)!@#时间限定!@#!@#6-9!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-4
2-A!@#某天文爱好者拍摄“超级月亮”的照片时（图1）	天气晴朗，气温较阴天低!@#y!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 天气 晴朗 ， 气温 较 阴天 低!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 天气 晴朗 ， 气温 较 阴天 低!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 天气 晴朗 ， 气温 较 阴天 低!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 天气 晴朗 ， 气温 较 阴天 低!@#!@#DT NN NN VV PU JJ NN PU DEC NN LC PU NN PU NN VA PU NN AD VA VA!@#0 1 2 3 4 5 6 7 8 9 10 19!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(天文爱好者拍摄“超级月亮”的照片时,1-10) 比较_1(天文爱好者拍摄“超级月亮”的照片时,气温,阴天,,低)!@#时间限定 比较!@#1_18!@#1-20!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0!@#
2-A-0!@#某天文爱好者拍摄“超级月亮”的照片时（图1）	天气晴朗!@#ed-ori!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 天气 晴朗!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 天气 晴朗!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 天气晴朗!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 天气晴朗!@#!@#DT NN NN VV PU JJ NN PU DEC NN LC PU NN PU NN VA!@#0 1 2 3 4 5 6 7 8 9 10!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(天文爱好者拍摄“超级月亮”的照片时,1-10)!@#时间限定!@#!@#1-15!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0!@#
2-A-1!@#某天文爱好者拍摄“超级月亮”的照片时（图1）	气温较阴天低!@#ed-ori!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 气温 较 阴天 低!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 气温 较 阴天 低!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 气温 较 阴天 低!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 气温 较 阴天 低!@#!@#DT NN NN VV PU JJ NN PU DEC NN LC PU NN PU NN AD VA VA!@#0 1 2 3 4 5 6 7 8 9 10!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(天文爱好者拍摄“超级月亮”的照片时,1-10) 比较_1(天文爱好者拍摄“超级月亮”的照片时,气温,阴天,,低)!@#时间限定 比较!@#1_15!@#1-17!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0!@#
2-B!@#某天文爱好者拍摄“超级月亮”的照片时（图1）	可清晰看到月球的大气层!@#None!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 可 清晰 看到 月球 的 大气层!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 可 清晰 看到 月球 的 大气层!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 可 清晰 看到 月球 的 大气层!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 可 清晰 看到 月球 的 大气层!@#!@#DT NN NN VV PU JJ NN PU DEC NN LC PU NN PU VV VV VV NN DEG NN!@#0 1 2 3 4 5 6 7 8 9 10!@#!@#!@#17!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(天文爱好者拍摄“超级月亮”的照片时,1-10)!@#时间限定!@#0_10!@#1-19!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0!@#
2-C!@#某天文爱好者拍摄“超级月亮”的照片时（图1）	该日地球位于近日点附近!@#None!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 该 日 地球 位于 近日点 附近!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 该 日 地球 位于 近日点 附近!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 该 日 地球 位于 近日点 附近!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 该 日 地球 位于 近日点 附近!@#!@#DT NN NN VV PU JJ NN PU DEC NN LC PU NN PU DT NN NN VV NN NN!@#0 1 2 3 4 5 6 7 8 9 10!@#!@#!@#18!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(天文爱好者拍摄“超级月亮”的照片时,1-10)!@#时间限定!@#0_10!@#1-19!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0!@#
2-D!@#某天文爱好者拍摄“超级月亮”的照片时（图1）	中国正值一年的立秋节气!@#None!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 中国 正值 一 年 的 立秋节气!@#某 天文 爱好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 中国 正值 一 年 的 立秋 节气!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 中国 正值 一 年 的 立秋 节气!@#某 天文爱 好者 拍摄 “ 超级 月亮 ” 的 照片 时 （ 图1 ） 中国 正值 一 年 的 立秋 节气!@#!@#DT NN NN VV PU JJ NN PU DEC NN LC PU NN PU NR NN CD NN DEG NN!@#0 1 2 3 4 5 6 7 8 9 10 19!@#!@#14!@#!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(天文爱好者拍摄“超级月亮”的照片时,1-10) 时间限定_1(立秋节气,19)!@#时间限定!@#0_10 1_15!@#1-19!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0!@#
3-A!@#根据所学知识，你认为使用圭表时	应早晚测量表影长度!@#None!@#根据 所学 知识 ， 你 认为 使用 圭表 时 应 早晚 测量 表影 长度!@#根据 所学 知识 ， 你 认为 使用 圭表 时 应 早晚 测量 表影 长度!@#根据 所学 知识 ， 你 认为 使用 圭表 时 应 早晚 测量 表影 长度!@#根据 所学 知识 ， 你 认为 使用 圭表 时 应 早晚 测量 表影 长度!@#!@#P NN NN PU PN VV VV NN LC VV NT NN NN NN!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#时间限定_0(使用圭表时,6-8) 时间限定_1(早,10)!@#时间限定!@#!@#6-13!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-5!@#
