编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#玻利维亚	东邻巴西，西临太平洋!@#y!@#玻利维亚 东 邻 巴西 ， 西 临 太平洋!@#玻利维亚 东 邻 巴西 ， 西 临 太平洋!@#玻利维亚 东 邻 巴西 ， 西 临 太平洋!@#玻利维亚 东 邻 巴西 ， 西 临 太平洋!@#loc NN VV loc PU NN VV loc!@#NR NN VV NR PU NN VV NN!@#!@#!@#0 3 7!@#!@#0 3 7!@#!@#!@#( (IP (IP (NP (NP (NR 玻利维亚)) (NP (NN 东))) (VP (VV 邻) (NP (NR 巴西)))) (PU ，) (IP (NP (NN 西)) (VP (VV 临) (NP (NR 太平洋))))) )!@#!@#!@#!@#其他陈述_0(玻利维亚,东邻,巴西)其他陈述_1(玻利维亚,西临,太平洋)!@#其他陈述!@#!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@# null!@#名词短语(包括时间/地点短语)!@#!@#!@#
1-A-0!@#玻利维亚	东邻巴西!@#ed-ori!@#玻利维亚 东 邻 巴西!@#玻利维亚 东 邻 巴西!@#玻利维亚 东 邻 巴西!@#玻利维亚 东 邻 巴西!@#loc NN VV loc!@#NR NN VV NR!@#!@#!@#0 3!@#!@#0 3!@#!@#!@#( (IP (NP (NR 玻利维亚) (NN 东)) (VP (VV 邻) (NP (NR 巴西)))) )!@#!@#!@#!@#其他陈述_0(玻利维亚,东邻,巴西)!@#其他陈述!@#!@#0-3!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
1-A-1!@#玻利维亚	西临太平洋!@#ed-ori!@#玻利维亚 西 临 太平洋!@#玻利维亚 西 临 太平洋!@#玻利维亚 西 临 太平洋!@#玻利维亚 西 临 太平洋!@#loc NN VV loc!@#NR NN VV NN!@#!@#!@#0 3!@#!@#0 3!@#!@#!@#( (IP (NP (NR 玻利维亚)) (VP (NP (NN 西)) (VP (VV 临) (NP (NR 太平洋))))) )!@#!@#!@#!@#其他陈述_0(玻利维亚,西临,太平洋)!@#其他陈述!@#!@#0-3!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
1-B!@#玻利维亚	受寒流影响，多雾少雨!@#y!@#玻利维亚 受 寒流 影响 ， 多 雾 少 雨!@#玻利维亚 受 寒流 影响 ， 多 雾 少 雨!@#玻利维亚 受 寒流 影响 ， 多雾少雨!@#玻利维亚 受 寒流 影响 ， 多雾少雨!@#loc VV term NN PU JJ NN JJ NN!@#NR VV NN NN PU CD NN VA NN!@#!@#!@#0!@#2!@#0!@#!@#!@#( (IP (NP (NR 玻利维亚)) (VP (VV 受) (NP (NP (NN 寒流) (NN 影响)) (PU ，) (NP (NP (ADJP (JJ 多)) (NP (NN 雾))) (ADJP (JJ 少)) (NP (NN 雨)))))) )!@#!@#!@#!@#影响_0(寒流,玻利维亚,#,)其他陈述_1(玻利维亚,#,多雾少雨)!@#其他陈述 影响!@#0_1-3!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
1-B-0!@#玻利维亚	受寒流影响!@#ed-ori!@#玻利维亚 受 寒流 影响!@#玻利维亚 受 寒流 影响!@#玻利维亚 受 寒流 影响!@#玻利维亚 受 寒流 影响!@#loc VV term NN!@#NR VV NN NN!@#!@#!@#0!@#2!@#0!@#!@#!@#( (IP (NP (NR 玻利维亚)) (VP (VV 受) (NP (NN 寒流) (NN 影响)))) )!@#!@#!@#!@#影响_0(寒流,玻利维亚,#,)!@#影响!@#0_1-3!@#0-3!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
1-B-1!@#玻利维亚	多雾少雨!@#ed-ori!@#玻利维亚 多 雾 少 雨!@#玻利维亚 多 雾 少 雨!@#玻利维亚 多雾少雨!@#玻利维亚 多雾少雨!@#loc JJ NN JJ NN!@#NR CD NN VA NN!@#!@#!@#0!@#!@#0!@#!@#!@#( (NP (NP (NP (NR 玻利维亚)) (ADJP (JJ 多)) (NP (NN 雾))) (ADJP (JJ 少)) (NP (NN 雨))) )!@#!@#!@#!@#其他陈述_0(玻利维亚,#,多雾少雨)!@#其他陈述!@#!@#0-4!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
1-C!@#玻利维亚	西南山地垂直带谱复杂!@#None!@#玻利维亚 西南 山地垂直带谱 复杂!@#玻利维亚 西南 山地 垂直 带谱 复杂!@#玻利维亚 西南 山地垂直带谱 复杂!@#玻利维亚 西南 山地垂直带谱 复杂!@#loc NN term VA!@#NR NN NN VA!@#!@#!@#0!@#2!@#0!@#!@#!@#( (IP (NP (NP (NR 玻利维亚)) (NP (NN 西南))) (NP (NN 山地垂直带谱)) (VP (VA 复杂))) )!@#!@#!@#!@#其他陈述_0(玻利维亚西南山地,垂直带谱,复杂)!@#其他陈述!@#!@#0-3!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
1-D!@#玻利维亚	城市多分布于平原地区!@#None!@#玻利维亚 城市 多 分布 于 平原 地区!@#玻利维亚 城市 多 分布 于 平原 地区!@#玻利维亚 城市 多 分布 于 平原 地区!@#玻利维亚 城市 多 分布 于 平原 地区!@#NN NN AD VV P NN NN!@#NR NN AD VV P NN NN!@#!@#!@#0!@#5!@#0!@#!@#!@#( (IP (NP (NN 玻利维亚) (NN 城市)) (VP (ADVP (AD 多)) (VP (VV 分布) (PP (P 于) (NP (NP (NN 平原)) (NP (NN 地区))))))) )!@#!@#!@#!@#分布_0(玻利维亚城市,平原地区)!@#分布!@#0_3!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
2-A!@#卫星发射当日	玻利维亚在傍晚可收看卫星发射直播!@#None!@#卫星 发射 当日 玻利维亚 在 傍晚 可 收看 卫星 发射 直播!@#卫星 发射 当日 玻利维亚 在 傍晚 可 收看 卫星 发射 直播!@#卫星 发射 当日 玻利维亚 在 傍晚 可 收看 卫星 发射 直播!@#卫星 发射 当日 玻利维亚 在 傍晚 可 收看 卫星 发射 直播!@#NN VV time loc P time VV VV NN VV NN!@#NN VV NT NR P NT VV VV NN VV NN!@#2 5!@#5!@#3!@#!@#3!@#!@#!@#( (IP (IP (NP (NN 卫星)) (VP (VV 发射) (NP (IP (NP (NT 当日)) (NP (NR 玻利维亚)) (VP (PP (P 在) (NP (NT 傍晚))) (VP (VV 可) (VP (VV 收看))))) (NP (NN 卫星))))) (VP (VV 发射) (NP (NN 直播)))) )!@#!@#!@#!@#时间限定_0(卫星发射当日,1)其他陈述_1(玻利维亚在傍晚可收看卫星发射直播)!@#时间限定 其他陈述!@#!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@# null!@#时间状语!@#!@#!@#
2-B!@#卫星发射当日	赤道正午太阳高度角接近90°!@#None!@#卫星 发射 当日 赤道 正午太阳高度角 接近 90°!@#卫星 发射 当日 赤道 正午 太阳 高度 角 接近 90°!@#卫星 发射 当日 赤道 正午太阳高度角 接近 90°!@#卫星 发射 当日 赤道 正午太阳高度角 接近 90°!@#NN VV time term term VV num!@#NN VV NT NN NN VV NN!@#2!@#!@#!@#3 4!@#!@#6!@#!@#( (IP (IP (NP (NN 卫星)) (VP (VV 发射) (NP (NT 当日) (NN 赤道) (NN 正午太阳高度角)))) (VP (VV 接近) (QP (CD 90°)))) )!@#!@#!@#!@#时间限定_0(卫星发射当日,1)比较_1(赤道正午太阳高度角,90°,接近)!@#时间限定 比较!@#1_5!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
