编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#里约热内卢	东临大西洋，位于北京的东南!@#y!@#里约热内卢 东 临 大西洋 ， 位于 北京 的 东南!@#里约热内卢 东 临 大西洋 ， 位于 北京 的 东南!@#里约 热内 卢东临 大西洋 ， 位于 北京 的 东南!@#里约 热内 卢东临 大西洋 ， 位于 北京 的 东南!@#!@#NR NN VV NR PU VV NR DEG NN!@#!@#!@#0 3 6!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(里约热内卢,东临,大西洋)其他陈述_1(里约热内卢,位于.北京的东南)!@#其他陈述!@#!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@# null!@#名词短语(包括时间/地点短语)!@#!@#!@#
1-A-0!@#里约热内卢	东临大西洋!@#ed-ori!@#里约热内卢 东 临 大西洋!@#里约热内卢 东 临 大西洋!@#里约 热内 卢东临 大西洋!@#里约 热内 卢东临 大西洋!@#!@#NR NN VV NR!@#!@#!@#0 3!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(里约热内卢,东临,大西洋)!@#其他陈述!@#!@#0-3!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
1-A-1!@#里约热内卢	位于北京的东南!@#ed-ori!@#里约热内卢 位于 北京 的 东南!@#里约热内卢 位于 北京 的 东南!@#里约 热内 卢 位于 北京 的 东南!@#里约 热内 卢 位于 北京 的 东南!@#!@#NR VV NR DEG NN!@#!@#!@#0 2!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_1(里约热内卢,位于.北京的东南)!@#其他陈述!@#!@#0-4!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
1-B!@#里约热内卢	年均温高，主要受暖流影响!@#y!@#里约热内卢 年均温 高 ， 主要 受 暖流 影响!@#里约热内卢 年均温 高 ， 主要 受 暖流 影响!@#里约 热内 卢年 均 温 高 ， 主要 受 暖流 影响!@#里约 热内 卢年 均 温 高 ， 主要 受 暖流 影响!@#!@#NR NN VA PU AD VV NN NN!@#!@#!@#0!@#1 6!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(里约热内卢年均温高)影响_1(暖流,里约热内卢,,)!@#其他陈述 影响!@#1_7!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
1-B-0!@#里约热内卢	年均温高!@#ed-ori!@#里约热内卢 年均温 高!@#里约热内卢 年均温 高!@#里约 热内 卢年均 温高!@#里约 热内 卢年均 温高!@#!@#NR NN VA!@#!@#!@#0!@#1!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(里约热内卢年均温高)!@#其他陈述!@#!@#0-2!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
1-B-1!@#里约热内卢	主要受暖流影响!@#ed-ori!@#里约热内卢 主要 受 暖流 影响!@#里约热内卢 主要 受 暖流 影响!@#里约热内卢 主要 受 暖流 影响!@#里约热内卢 主要 受 暖流 影响!@#!@#NR AD VV NN NN!@#!@#!@#0!@#3!@#!@#!@#!@#!@#!@#!@#!@#影响_1(暖流,里约热内卢,,)!@#影响!@#1_4!@#0-4!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#1!@#
1-C!@#里约热内卢	年降水量多，为东南信风迎风坡!@#y!@#里约热内卢 年降水量 多 ， 为 东南信风 迎风坡!@#里约热内卢 年降水量 多 ， 为 东南信风 迎风坡!@#里约热内卢 年降水量 多 ， 为 东南信风 迎风坡!@#里约热内卢 年降水量 多 ， 为 东南信风 迎风坡!@#!@#NR NN VA PU P NN NN!@#!@#!@#0!@#1 5!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(里约热内卢年降水量多)指示_2(里约热内卢,东南信风迎风坡)!@#其他陈述 指示!@#2_4!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
1-C-0!@#里约热内卢	年降水量多!@#ed-ori!@#里约热内卢 年降水量 多!@#里约热内卢 年降水量 多!@#里约热内卢 年降水量 多!@#里约热内卢 年降水量 多!@#!@#NR NN VA!@#!@#!@#0!@#1!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(里约热内卢年降水量多)!@#其他陈述!@#!@#0-2!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
1-C-1!@#里约热内卢	为东南信风迎风坡!@#ed-ori!@#里约热内卢 为 东南信风 迎风坡!@#里约热内卢 为 东南信风 迎风坡!@#里约 热内 卢为 东南信风 迎风坡!@#里约 热内 卢为 东南信风 迎风坡!@#!@#NR P NN NN!@#!@#!@#0!@#2!@#!@#!@#!@#!@#!@#!@#!@#指示_2(里约热内卢,东南信风迎风坡)!@#指示!@#2_1!@#0-3!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
1-D!@#里约热内卢	区时比北京时间早13小时!@#None!@#里约热内卢 区时 比 北京时间 早 13小时!@#里约热内卢 区时 比 北京时间 早 13 小时!@#里约 热内 卢区 时 比 北京时间 早 13小时!@#里约 热内 卢区 时 比 北京时间 早 13 小时!@#!@#NR NN P NN VA VV!@#5!@#!@#0!@#1 3!@#!@#!@#!@#!@#!@#!@#!@#比较_0(里约热内卢,区时,北京时间,,早13小时)!@#比较!@#0_2!@#0-5!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#!@#
