编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#望远镜选址该地的原因不可能是	喀斯特地貌，保障雨水下渗!@#n!@#望远镜 选址 该 地 的 原因 不 可能 是 喀斯特地貌 ， 保障 雨水 下渗!@#望远镜 选址 该 地 的 原因 不 可能 是 喀斯特地貌 ， 保障 雨水 下渗!@#望远镜 选址 该 地 的 原因 不 可能 是 喀斯特地貌 ， 保障 雨水 下渗!@#望远镜 选址 该 地 的 原因 不 可能 是 喀斯特地貌 ， 保障 雨水 下渗!@#!@#NN NN DT NN DEG NN AD AD VC NN PU NN NN NN!@#!@#!@#!@#9!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#7!@#6
1-B!@#望远镜选址该地的原因不可能是	天然的天坑，工程量较小!@#y!@#望远镜 选址 该 地 的 原因 不 可能 是 天然 的 天坑 ， 工程量 较 小!@#望远镜 选址 该 地 的 原因 不 可能 是 天然 的 天坑 ， 工程量 较 小!@#望远镜 选址 该 地 的 原因 不 可能 是 天然 的 天 坑 ， 工程量 较 小!@#望远镜 选址 该 地 的 原因 不 可能 是 天然 的 天 坑 ， 工程量 较 小!@#!@#NN NN DT NN DEG NN AD AD VC JJ DEG NN PU NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#7!@#6
1-B-0!@#望远镜选址该地的原因不可能是	天然的天坑!@#ed-ori!@#望远镜 选址 该 地 的 原因 不 可能 是 天然 的 天坑!@#望远镜 选址 该 地 的 原因 不 可能 是 天然 的 天坑!@#望远镜 选址 该 地 的 原因 不 可能 是 天然 的 天坑!@#望远镜 选址 该 地 的 原因 不 可能 是 天然 的 天坑!@#!@#NN NN DT NN DEG NN AD AD VC JJ DEG NN!@#!@#!@#!@#!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#7!@#6
1-B-1!@#望远镜选址该地的原因不可能是	工程量较小!@#ed-ori!@#望远镜 选址 该 地 的 原因 不 可能 是 工程量 较 小!@#望远镜 选址 该 地 的 原因 不 可能 是 工程量 较 小!@#望远镜 选址 该 地 的 原因 不 可能 是 工程量 较 小!@#望远镜 选址 该 地 的 原因 不 可能 是 工程量 较 小!@#!@#NN NN DT NN DEG NN AD AD VC NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#7!@#6
1-C!@#望远镜选址该地的原因不可能是	海拔高.晴天多，利于观测!@#n!@#望远镜 选址 该 地 的 原因 不 可能 是 海拔 高 . 晴天 多 ， 利于 观测!@#望远镜 选址 该 地 的 原因 不 可能 是 海拔 高 . 晴天 多 ， 利于 观测!@#望远镜 选址 该 地 的 原因 不 可能 是 海拔 高 . 晴天 多 ， 利于 观测!@#望远镜 选址 该 地 的 原因 不 可能 是 海拔 高 . 晴天 多 ， 利于 观测!@#!@#NN NN DT NN DEG NN AD AD VC NN VA PU NN VA PU VV NN!@#!@#!@#!@#9!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#7!@#6
1-D!@#望远镜选址该地的原因不可能是	人烟稀少，无线电干扰较少!@#y!@#望远镜 选址 该 地 的 原因 不 可能 是 人烟稀少 ， 无线电 干扰 较 少!@#望远镜 选址 该 地 的 原因 不 可能 是 人烟稀少 ， 无线电 干扰 较 少!@#望远镜 选址 该 地 的 原因 不 可能 是 人烟 稀少 ， 无线 电干扰 较 少!@#望远镜 选址 该 地 的 原因 不 可能 是 人烟 稀少 ， 无线 电干扰 较 少!@#!@#NN NN DT NN DEG NN AD AD VC NN PU NN NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#7!@#6
1-D-0!@#望远镜选址该地的原因不可能是	人烟稀少!@#ed-ori!@#望远镜 选址 该 地 的 原因 不 可能 是 人烟稀少!@#望远镜 选址 该 地 的 原因 不 可能 是 人烟稀少!@#望远镜 选址 该 地 的 原因 不 可能 是 人 烟稀 少!@#望远镜 选址 该 地 的 原因 不 可能 是 人 烟稀 少!@#!@#NN NN DT NN DEG NN AD AD VC NN!@#!@#!@#!@#!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#7!@#6
1-D-1!@#望远镜选址该地的原因不可能是	无线电干扰较少!@#ed-ori!@#望远镜 选址 该 地 的 原因 不 可能 是 无线电 干扰 较 少!@#望远镜 选址 该 地 的 原因 不 可能 是 无线电 干扰 较 少!@#望远镜 选址 该 地 的 原因 不 可能 是 无线电 干扰 较 少!@#望远镜 选址 该 地 的 原因 不 可能 是 无线电 干扰 较 少!@#!@#NN NN DT NN DEG NN AD AD VC NN NN AD VA!@#!@#!@#!@#!@#!@#!@#!@#!@#原因_0(,)!@#原因!@#0_5!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#7!@#6
2-A!@#初步探寻适合修建望远镜台址的“大窝凼”所用的地理信息技术是	遥感技术!@#None!@#初步 探寻 适合 修建 望远 镜台址 的 “ 大窝凼 ” 所 用 的 地理信息技术 是 遥感技术!@#初步 探寻 适合 修建 望远 镜台址 的 “ 大窝凼 ” 所 用 的 地理信息技术 是 遥感技术!@#初步 探寻 适合 修建 望远 镜台址 的 “ 大窝凼 ” 所 用 的 地理信息技术 是 遥感技术!@#初步 探寻 适合 修建 望远 镜台址 的 “ 大窝凼 ” 所 用 的 地理信息技术 是 遥感技术!@#!@#AD VV VV VV NN NN DEG PU NN PU MSP VV DEC NN VC NN!@#!@#!@#!@#13 15!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_14!@#2-15!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-1!@#
2-B!@#初步探寻适合修建望远镜台址的“大窝凼”所用的地理信息技术是	全球定位系统!@#None!@#初步 探寻 适合 修建 望远 镜台址 的 “ 大窝凼 ” 所 用 的 地理信息技术 是 全球定位系统!@#初步 探寻 适合 修建 望远 镜台址 的 “ 大窝凼 ” 所 用 的 地理信息技术 是 全球定位系统!@#初步 探寻 适合 修建 望远 镜台址 的 “ 大窝凼 ” 所 用 的 地理信息技术 是 全球定位系统!@#初步 探寻 适合 修建 望远 镜台址 的 “ 大窝凼 ” 所 用 的 地理信息技术 是 全球定位系统!@#!@#AD VV VV VV NN NN DEG PU NN PU MSP VV DEC NN VC NN!@#!@#!@#!@#13 15!@#!@#!@#!@#!@#!@#!@#!@#指示_0(,)!@#指示!@#0_14!@#2-15!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#0-1!@#
