编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#巴西	地势南高北低，城市多分布在北部平原!@#y!@#巴西 地势 南 高 北 低 ， 城市 多 分布 在 北部平原!@#巴西 地势 南 高 北 低 ， 城市 多 分布 在 北部 平原!@#巴西 地势 南 高北 低 ， 城市 多 分布 在 北部 平原!@#巴西 地势 南 高 北 低 ， 城市 多 分布 在 北部 平原!@#!@#NR NN NN VA NN VA PU NN AD VV P NN!@#!@#!@#0 11!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(巴西地势南高北低)分布_1(巴西城市,北部平原)!@#其他陈述 分布!@#1_9!@#0-11!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@# null!@#名词短语(包括时间/地点短语)!@#!@#!@#
1-A-0!@#巴西	地势南高北低!@#ed-ori!@#巴西 地势 南 高 北 低!@#巴西 地势 南 高 北 低!@#巴西 地势 南 高北 低!@#巴西 地势 南 高 北 低!@#!@#NR NN NN VA NN VA!@#!@#!@#0!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(巴西地势南高北低)分布_1(巴西城市,北部平原)!@#其他陈述!@#!@#0-5!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
1-A-1!@#巴西	城市多分布在北部平原!@#ed-ori!@#巴西 城市 多 分布 在 北部平原!@#巴西 城市 多 分布 在 北部 平原!@#巴西 城市 多 分布 在 北部 平原!@#巴西 城市 多 分布 在 北部 平原!@#!@#NR NN AD VV P NN!@#!@#!@#0 5!@#!@#!@#!@#!@#!@#!@#!@#!@#分布_1(巴西城市,北部平原)!@#分布!@#1_3!@#0-5!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
1-B!@#巴西	亚马孙河径流量大，流经经济发达地区!@#y!@#巴西 亚马孙河 径流量 大 ， 流经 经济 发达 地区!@#巴西 亚马孙河 径流量 大 ， 流经 经济 发达 地区!@#巴西亚马 孙河 径流量 大 ， 流经 经济 发达 地区!@#巴西 亚马孙河 径流量 大 ， 流经 经济 发达 地区!@#!@#NR NR NN VA PU VV NN JJ NN!@#!@#!@#0 1!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(巴西亚马孙河径流量大，流经经济发达地区)!@#其他陈述!@#!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#!@#
1-B-0!@#巴西	亚马孙河径流量大!@#ed-ori!@#巴西 亚马孙河 径流量 大!@#巴西 亚马孙河 径流量 大!@#巴西亚马 孙河 径流量 大!@#巴西 亚马孙河 径流量 大!@#!@#NR NR NN VA!@#!@#!@#0 1!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(巴西亚马孙河径流量大)!@#其他陈述!@#!@#0-3!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
1-B-1!@#巴西	亚马孙河流经经济发达地区!@#ed-mod!@#巴西 亚马孙河 流经 经济 发达 地区!@#巴西 亚马孙河 流经 经济 发达 地区!@#巴西亚马 孙河 流经 经济 发达 地区!@#巴西 亚马孙 河流 经 经济 发达 地区!@#!@#NR NR VV NN JJ NN!@#!@#!@#0 1!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(巴西亚马孙河流经经济发达地区)!@#其他陈述!@#!@#0-5!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
1-C!@#巴西	东南海域因寒暖流交汇，形成著名渔场!@#n!@#巴西 东南 海域 因 寒暖流 交汇 ， 形成 著名 渔场!@#巴西 东南 海域 因 寒暖流 交汇 ， 形成 著名 渔场!@#巴西 东南 海域 因寒 暖流 交汇 ， 形成 著名 渔场!@#巴西 东南 海域 因寒 暖流 交汇 ， 形成 著名 渔场!@#!@#NR NN NN P NN NN PU VV JJ NN!@#!@#!@#0!@#4!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(巴西东南海域因寒暖流交汇，形成著名渔场)!@#其他陈述!@#!@#0-9!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
1-D!@#巴西	里约热内卢比巴西利亚降水季节变化小!@#None!@#巴西 里约热内卢 比 巴西利亚 降水 季节 变化 小!@#巴西 里约热内卢 比 巴西利亚 降水 季节 变化 小!@#巴西 里约 热内 卢比巴 西利亚 降水 季节 变化 小!@#巴西 里约 热内 卢比巴 西利亚 降水 季节 变化 小!@#!@#NR NR P NR NN NN NN VA!@#!@#!@#0 1 3!@#!@#!@#!@#!@#!@#!@#!@#!@#比较_0(巴西里约热内卢,降水季节变化,巴西利亚,,小)!@#比较!@#0_2!@#0-7!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
2-A!@#奥运会期间，里约热内卢	正值多雨季节，天气凉爽!@#y!@#奥运会期间 ， 里约热内卢 正 值 多雨 季节 ， 天气凉爽!@#奥运会 期间 ， 里约热内卢 正 值 多雨 季节 ， 天气 凉爽!@#奥运会 期间 ， 里约热内卢 正 值 多雨 季节 ， 天气凉爽!@#奥运会 期间 ， 里约热内卢 正 值 多雨 季节 ， 天气凉爽!@#!@#NR PU NR AD VV JJ NN PU NN!@#0!@#!@#2!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(里约热内卢正值多雨季节，天气凉爽)时间限定_1(奥运会期间,0)!@#其他陈述 时间限定!@#!@#0-8!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@# 时间状语!@#名词短语(包括时间/地点短语)!@#!@#!@#
2-A-0!@#奥运会期间，里约热内卢	正值多雨季节!@#ed-ori!@#奥运会期间 ， 里约热内卢 正 值 多雨 季节!@#奥运会 期间 ， 里约热内卢 正 值 多雨 季节!@#奥运会 期间 ， 里约热内卢 正 值 多雨 季节!@#奥运会 期间 ， 里约热内卢 正 值 多雨 季节!@#!@#NR PU NR AD VV JJ NN!@#0!@#!@#2!@#!@#!@#!@#!@#!@#!@#!@#!@#其他陈述_0(里约热内卢正值多雨季节)时间限定_1(奥运会期间,0)!@#其他陈述 时间限定!@#!@#0-6!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#!@#!@#!@#!@#
